2300324,4445,2x0,-1,-1,Immi,8981,Puls3,7296,esio,9269,MiGHTYMAX,8983,CRUC1AL,7996,ultra,3919,StiG,1672,spity,7820,enix,8798,stb,8608,,0
2300323,5596,2x0,-1,-1,mistou,8302,MAIDHEN,8615,LoWkii,9072,maleK,9070, DELANEY,,Immi,8981,Puls3,7296,esio,9269,MiGHTYMAX,8983,CRUC1AL,7996,,0
2300316,4608,2x1,3,4,seized,3347,Edward,483,Zeus,484,flamie,7594,GuardiaN,2757,device,7592,dupreeh,7398,karrigan,429,cajunb,2469,Xyp9x,4954,483,4
2300321,6471,2x0,-1,-1,Dimaoneshot,8125,DavCost,8124,tonyblack,1950,S0tF1k,9081,arch,8410,OverDrive,736,JUGi,8783,gla1ve,7412,cadiaN,7964,SandeN,8784,,0
2300322,6639,2x1,-1,-1,Lumji,9268,Sheekey,8393,shaney,8980, aqua,, dreaming,,ultra,3919,StiG,1672,spity,7820,enix,8798,stb,8608,,0
2300319,6624,2x0,-1,-1,zende,5045,dumz,7958,berg,7442,cype,7445,BENDJI,8396,alfonzz,9274,dubT,9273,Philip,9272,barney,10326,riksen,10327,7445,0
2300313,6502,2x0,-1,-1,xf,841,ryk,2284,bottle,10168,333ed2k,10169,Artill,10167,KuckerZ,10190,DJJ,10216, YX,, PLA,, 2ge,,,0
2300314,6504,1x0,-1,-1,ed101,8606,forget,2292,Karsa,8599,Attacker,8552,KTWO,10217,SHRINK,10221,Stevie,10187,stark,10188,Jewelry,177, sTR1g,,,0
2300315,4991,2x0,1,8,JW,3849,olofmeister,885,dennis,1146,flusha,3055,KRIMZ,7528,Maikelele,1045,fox,629,aizy,8095,jkaem,8248,rain,8183,885,3
2300310,6621,2x1,-1,-1,maeda,10558,kenshex,10581,yel,10560,PKL,6593,knight,10559,BIT,555,kNgV-,5736,destiny,9483,nak,169,mch,2532,10560,0
2300325,5454,2x1,-1,-1,OCEAN,6455,els,3887,inVert,8736,Nifty,9069,Twistzz,10394,emode,9075,miKnutty,10050,DUM0RE,8519,Dallas,10253,MAKKA,9123,6455,0
2300311,6621,2x1,-1,-1,maeda,10558,kenshex,10581,yel,10560,PKL,6593,knight,10559,pava,5698,will,10556,dukeN,10555,land1n,10557,prd,558,,0
2300302,4411,2x1,6,19,GeT_RiGhT,39,Xizt,884,f0rest,29,friberg,7148,pyth,7527,spyleadeR,3183,bubble,2799,nkl,5327,v1c7oR,7834,dream3r,8412,7527,2
2300301,5422,2x0,13,-1,k0nfig,9078,MSL,7156,TENZKI,5287,RUBINO,1485,Kjaerbye,8394,am0,8417,ayken,8416,r0bs3n,7232,xall,2326,syken,8000,1485,1
2300312,6033,2x0,-1,-1,BIT,555,kNgV-,5736,destiny,9483,nak,169,mch,2532,nbl,10508,Amsterdam,10507,dy,10509,leazo,10501, tomi,,,0
2300300,5195,2x0,-1,-1,am0,8417,ayken,8416,r0bs3n,7232,xall,2326,syken,8000,zende,5045,dumz,7958,berg,7442,cype,7445,BENDJI,8396,,0
2300299,5422,2x0,13,-1,k0nfig,9078,MSL,7156,TENZKI,5287,RUBINO,1485,Kjaerbye,8394,alfonzz,9274,dubT,9273,Philip,9272,barney,10326,riksen,10327,8394,1
2300297,4991,2x1,1,4,JW,3849,olofmeister,885,dennis,1146,flusha,3055,KRIMZ,7528,device,7592,dupreeh,7398,karrigan,429,cajunb,2469,Xyp9x,4954,3849,4
2300274,4608,2x0,3,8,seized,3347,Edward,483,Zeus,484,flamie,7594,GuardiaN,2757,Maikelele,1045,fox,629,aizy,8095,jkaem,8248,rain,8183,8248,3
2300293,6632,2x0,-1,-1,813,8595,diyy,8596,wjw,10218,DG,8066,AZA,10269,ed101,8606,forget,2292,Karsa,8599,Attacker,8552,KTWO,10217,,0
2300296,4991,2x1,1,11,JW,3849,olofmeister,885,dennis,1146,flusha,3055,KRIMZ,7528,Ex6TenZ,7166,shox,1225,SmithZz,7170,ScreaM,7390,RpK,7169,7169,2
2300294,4863,2x0,-1,-1,DD,7026,captainMo,5187,Summer,7028,qz,7025,somebody,8605,ryk,2284,bottle,10168,333ed2k,10169,Artill,10167, sideny,,,0
2300292,6633,2x1,-1,-1,KuckerZ,10190,DJJ,10216, YX,, PLA,, 2ge,,Vgo,8607,Richie,4686,kfcg,10251,xpy,2283,space,2279,,0
2300295,5991,2x0,2,4,NBK-,7168,kennyS,7167,Happy,7429,kioShiMa,4959,apEX,7322,device,7592,dupreeh,7398,karrigan,429,cajunb,2469,Xyp9x,4954,7322,4
2300291,6520,2x0,-1,-1,SHRINK,10221,Stevie,10187,stark,10188,Jewelry,177, sTR1g,,karl,840,pig,7021,traceFIRE,10376,kikoff,10292,DIR,10293,,0
2300276,6548,2x0,4,11,device,7592,dupreeh,7398,karrigan,429,cajunb,2469,Xyp9x,4954,Ex6TenZ,7166,shox,1225,SmithZz,7170,ScreaM,7390,RpK,7169,7592,2
2300275,5991,2x0,2,1,NBK-,7168,kennyS,7167,Happy,7429,kioShiMa,4959,apEX,7322,JW,3849,olofmeister,885,dennis,1146,flusha,3055,KRIMZ,7528,7322,5
2300298,6638,2x1,-1,-1,JoshRT,9342,cutlazz,10012,BARRAGE,10422,sYnceD,9153,recky,10373,Drone,9130,zecK,8509,impsta,2587,redstart,9879,steno,212,9342,0
2300290,5752,2x1,9,22,n0thing,203,shroud,8349,freakazoid,7808,swag,5021,Stewie2K,8797,LeX,8504,flowsicK,1328,anger,7438,Xp3,1331,desi,8350,,1
2300287,6560,2x0,-1,-1,nbl,10508,Amsterdam,10507,dy,10509,tutehen,10506, tomi,,Godman,10505,Straka,10502,NikoM,10504, blade,, NCH,,,0
2300288,6617,2x0,-1,-1,pava,5698,will,10556,dukeN,10555,land1n,10557,prd,558,NANUSHKEEENNN,10514,CartujAs,10512,Bizu,10513,bruno,10511,fefe,10510,,0
2300273,5995,2x1,8,24,Maikelele,1045,fox,629,aizy,8095,jkaem,8248,rain,8183,tb,839,Savage,180,zhokiNg,8601,advent,8600,aumaN,8604,180,1
2300272,6290,2x0,7,3,coldzera,9216,fnx,557,FalleN,2023,fer,8564,TACO,9217,seized,3347,Edward,483,Zeus,484,flamie,7594,GuardiaN,2757,2023,3
2300271,6290,2x0,7,8,coldzera,9216,fnx,557,FalleN,2023,fer,8564,TACO,9217,Maikelele,1045,fox,629,aizy,8095,jkaem,8248,rain,8183,2023,3
2300279,6632,2x0,-1,-1,813,8595,diyy,8596,wjw,10218,DG,8066,AZA,10269,SHRINK,10221,Stevie,10187,stark,10188,Jewelry,177, sTR1g,,,0
2300270,4608,2x0,3,24,seized,3347,Edward,483,Zeus,484,flamie,7594,GuardiaN,2757,tb,839,Savage,180,zhokiNg,8601,advent,8600,aumaN,8604,2757,1
2300278,6504,2x0,-1,-1,ed101,8606,forget,2292,Karsa,8599,Attacker,8552,KTWO,10217,karl,840,pig,7021,traceFIRE,10376,kikoff,10292,DIR,10293,,0
2300266,6386,2x1,22,21,LeX,8504,flowsicK,1328,anger,7438,Xp3,1331,desi,8350,koosta,9056,MAiNLiNE,9017,Relyks,8517,Uber,9053,Lucky,8136,,1
2300281,6334,2x0,-1,-1,HEN1,8565,LUCAS1,8566,SHOOWTiME,9220,felps,9219,boltz,8568,manTa,9849,Killpo1,9827,Fighter,9838,vSa,9845, pHANTUz,,8565,0
2300267,5752,2x0,9,-1,n0thing,203,shroud,8349,freakazoid,7808,Skadoodle,7440,Stewie2K,8797,Pollo,9664,Rarkar,9662,launders,10472,Nerdy,10471,SkyShark,10473,,1
2300265,6621,2x0,-1,-1,maeda,10558,kenshex,10581,yel,10560,PKL,6593,knight,10559,raizen,,rauj^_^,,blqck,,felizno,,rochet,,,0
2300264,6033,2x0,-1,-1,BIT,555,kNgV-,5736,destiny,9483,nak,169,mch,2532,Proxure,10013,Spooner ,,Klauss.-,,L!nKz^,,FiReMaNNN!!,,,0
2300257,4501,2x0,-1,-1,crisby,1064,keev,5799,kzy,3517,stfN,8800,tiziaN,5796,draken,9255,REZ,9278,mOkEn,10564,rezex,9030,zehN,1378,,0
2300280,6636,2x1,-1,-1,zyh,7970,VigzZ,8832,b0RUP,9896,Lass3,7681,MENIX,6353,1uke,8724,chopper,7716, fenya,, Rommi,, walter,,,0
2300255,4501,2x1,-1,-1,crisby,1064,keev,5799,kzy,3517,stfN,8800,tiziaN,5796,draken,9255,REZ,9278,mOkEn,10564,rezex,9030,zehN,1378,5799,0
2300269,6502,2x0,-1,-1,xf,841,ryk,2284,bottle,10168,333ed2k,10169,Artill,10167,Vgo,8607,Richie,4686,kfcg,10251,xpy,2283,space,2279,,0
2300253,4863,2x0,-1,-1,DD,7026,captainMo,5187,Summer,7028,qz,7025,somebody,8605, V4D1M,, CC,, fed9,, MityaiSbacK,, nova4u,,,0
2300268,4863,2x0,-1,-1,DD,7026,captainMo,5187,Summer,7028,qz,7025,somebody,8605,KuckerZ,10190,DJJ,10216, YX,, PLA,, 2ge,,,0
2300251,6386,2x0,22,-1,LeX,8504,flowsicK,1328,anger,7438,Xp3,1331,desi,8350,Koi,9850,iannn,9074,jvw,9694,cubed,9076,dOUBLE,9693,1331,0
2300258,5974,2x1,-1,15,hazed,8347,jdm64,8346,reltuC,8137,tarik,8523,FugLy,8522,yay,8513,Jdwede,8512,Hellbean,8510,Brehze,9136, poised,,,1
2300245,6548,2x0,4,2,device,7592,dupreeh,7398,karrigan,429,cajunb,2469,Xyp9x,4954,NBK-,7168,kennyS,7167,Happy,7429,kioShiMa,4959,apEX,7322,7398,4
2300250,5974,2x0,15,-1,hazed,8347,jdm64,8346,reltuC,8137,tarik,8523,FugLy,8522,SileNt,8752,just9n,8751,gob b,136,LEGIJA,3252,ptr,8707,,1
2300244,6548,2x1,4,12,device,7592,dupreeh,7398,karrigan,429,cajunb,2469,Xyp9x,4954,Ex6TenZ,7166,shox,1225,SmithZz,7170,ScreaM,7390,RpK,7169,7170,2
2300242,5995,2x0,8,-1,Maikelele,1045,fox,629,aizy,8095,jkaem,8248,rain,8183,crisby,1064,keev,5799,kzy,3517,stfN,8800,tiziaN,5796,629,1
2300220,6622,2x1,-1,-1,draken,9255,REZ,9278,mOkEn,10564,rezex,9030,zehN,1378,XpG,8647,BouLy,8158,PetitSkel,8648,Dewid,8032,YOUYOU,9644,9255,0
2300252,4477,2x0,-1,-1,DomiNate,5185,quix,3329,Lekr0,9261,HS,8994,fejtZ,7910,krii,9291,Independent,9363, Warden,, hyskeee,, flarich,,,0
2300219,4501,2x0,-1,-1,crisby,1064,keev,5799,kzy,3517,stfN,8800,tiziaN,5796,1uke,8724,chopper,7716, fenya,, Rommi,, walter,,5799,0
2300243,5991,2x0,2,13,NBK-,7168,kennyS,7167,Happy,7429,kioShiMa,4959,apEX,7322,k0nfig,9078,MSL,7156,TENZKI,5287,RUBINO,1485,Kjaerbye,8394,7167,2
2300248,6174,2x1,-1,-1,color,9138,Jdwede,8512,Hellbean,8510, poised,, xzi,,MARIO,9062,SEANPZ,9839, Korgi,, Snow,, Critzby,,,0
2300223,6375,2x0,-1,-1,Hyper,7368,GruBy,8570,repo,8320,rallen,5388,Furlan,8327,Snappi,922,gla1ve,7412,smF,7414,HUNDEN,7415,PERCY,5061,7415,0
2300226,6072,2x1,-1,-1,BDSM,8462,VEJAY,9361,Finus,10571,kutter,7886,pallib0ndi,3144,kruzer,9360,sPiKe,848,deNos,850,ofvirkur,7928,peterr,9709,3144,0
2300247,6137,2x1,18,17,AcilioN,8151,Friis,7,Pimp,7154,Magisk,9032,MODDII,545,WorldEdit,7403,B1ad3,472,markeloff,338,bondik,2131,Shara,1866,9032,2
2300241,5422,2x0,13,-1,k0nfig,9078,MSL,7156,TENZKI,5287,RUBINO,1485,Kjaerbye,8394,ANGE1,339,oskar,798,kUcheR,302,STYKO,6904,Zero,8413,9078,1
2300222,5737,2x0,-1,-1,Snappi,922,gla1ve,7412,smF,7414,HUNDEN,7415,PERCY,5061,kRYSTAL,7218,tahsiN,2148,tabseN,5794,Davidp,8138,syrsoN,7266,7415,0
2300246,6628,2x0,-1,-1,ZIM,10574,dayton,10572,HUNDZI,8803,AudDzh,10573,DethKeik,10575,scaradeon,10580,bjoxx,10579,viruz,10578,TMZY,10576,inyourmind,10577,8803,0
2300227,6620,2x1,-1,-1,zakk,7384,zqkS,7383,fbm,5183,LuL4,2517,s1,10561,maeda,10558,kenshex,10581,yel,10560,PKL,6593,knight,10559,7383,0
2300240,6137,2x1,18,-1,AcilioN,8151,Friis,7,Pimp,7154,Magisk,9032,MODDII,545,Hyper,7368,GruBy,8570,repo,8320,rallen,5388,Furlan,8327,7154,1
2300239,5988,2x1,-1,17,WorldEdit,7403,B1ad3,472,markeloff,338,bondik,2131,Shara,1866,suNny,5479,xartE,7537,disturbed,7235,juho,7775,stonde,7238,1866,1
2300238,5310,2x1,-1,19,ANGE1,339,oskar,798,kUcheR,302,STYKO,6904,Zero,8413,spyleadeR,3183,bubble,2799,nkl,5327,v1c7oR,7834,pNshr,1278,798,1
2300225,6415,2x0,-1,-1,kruzer,9360,sPiKe,848,deNos,850,ofvirkur,7928,peterr,9709,scaradeon,10580,bjoxx,10579,viruz,10578,TMZY,10576,inyourmind,10577,848,0
2300237,5422,2x0,13,-1,k0nfig,9078,MSL,7156,TENZKI,5287,RUBINO,1485,Kjaerbye,8394,Snappi,922,gla1ve,7412,smF,7414,HUNDEN,7415,PERCY,5061,7415,1
2300231,5310,2x1,-1,-1,ANGE1,339,oskar,798,kUcheR,302,STYKO,6904,Zero,8413,crisby,1064,keev,5799,kzy,3517,stfN,8800,tiziaN,5796,798,0
2300234,6375,2x0,-1,-1,Hyper,7368,GruBy,8570,repo,8320,rallen,5388,Furlan,8327,xelos,5373,t3h f4rm3r,547,KAB0M,5455,khobra,5368,robiin,7700,8320,0
2300224,6072,2x0,-1,-1,BDSM,8462,VEJAY,9361,Finus,10571,kutter,7886,pallib0ndi,3144,ZIM,10574,dayton,10572,HUNDZI,8803,AudDzh,10573,DethKeik,10575,3144,0
2300236,5988,2x0,17,-1,WorldEdit,7403,B1ad3,472,markeloff,338,bondik,2131,Shara,1866,mtafeak,8928,Calyx,8575,SasuKe,8926,woxic,8574,gAndhi,8930,338,1
2300233,6137,2x0,18,-1,AcilioN,8151,Friis,7,Pimp,7154,Magisk,9032,MODDII,545,Foking,1095,FLMZ,8366,AERO,1083,liTTle,1088,Art,9228,545,1
2300235,4869,2x0,-1,-1,suNny,5479,xartE,7537,disturbed,7235,juho,7775,stonde,7238,morelz,8324,NEEX,8543,reatz,8242,sany,8329,mono,9916,7775,0
2300230,5737,2x0,-1,-1,Snappi,922,gla1ve,7412,smF,7414,HUNDEN,7415,PERCY,5061,matHEND,8372,bodyy,8374,Fuks,7462,to1nou,7982,DEVIL,8569,7415,0
2300232,6226,2x0,19,-1,spyleadeR,3183,bubble,2799,nkl,5327,v1c7oR,7834,pNshr,1278,META,8649,waneG,8193,jarod,269,TiduS,9645,Polox,9646,3183,1
2300229,5422,2x0,13,-1,k0nfig,9078,MSL,7156,TENZKI,5287,RUBINO,1485,Kjaerbye,8394,Cedii,9084,deathX,7221,niLssoN,9146,ecfN,10367,faker,8003,8394,1
2300217,6573,2x0,-1,-1,Karsa,8599,LOVEYY,8957,Attacker,8552,ed101,8606,forget,2292,ayaya,10186,DG,8066,bottle,10168,333ed2k,10169,Artill,10167,8552,0
2300212,6460,2x0,-1,-1,flashie,5440,DeadFox,8716,BARBARR,44,maeVe,8150,tabu,7969,tsack,7564,cadiaN,7964,SandeN,8784,PlesseN,9811,DomiNate,5185,7964,0
2300210,6548,2x0,4,-1,device,7592,dupreeh,7398,karrigan,429,cajunb,2469,Xyp9x,4954,Hyper,7368,GruBy,8570,repo,8320,rallen,5388,Furlan,8327,7592,1
2300214,6290,2x0,7,-1,coldzera,9216,fnx,557,FalleN,2023,fer,8564,TACO,9217,zakk,7384,zqkS,7383,fbm,5183,LuL4,2517,s1,10561,9216,1
2300211,5310,2x0,-1,-1,ANGE1,339,oskar,798,kUcheR,302,STYKO,6904,Zero,8413,thyx,8155,kUtA,239,AMANEK,9616,maou,9615,devoduvek,10569,798,0
2300213,6033,2x1,-1,-1,BIT,555,kNgV-,5736,destiny,9483,nak,169,mch,2532,maeda,10558,dzt,10570,yel,10560,PKL,6593,knight,10559,169,0
2300209,6375,1x0,-1,-1,Hyper,7368,GruBy,8570,repo,8320,rallen,5388,Furlan,8327,Snappi,922,gla1ve,7412,smF,7414,HUNDEN,7415,PERCY,5061,,0
2300215,4863,2x0,-1,-1,DD,7026,captainMo,5187,Summer,7028,qz,7025,somebody,8605,ayaya,10186,DG,8066,bottle,10168,333ed2k,10169,Artill,10167,7028,0
2300216,6573,2x0,-1,-1,Karsa,8599,LOVEYY,8957,Attacker,8552,ed101,8606,forget,2292,Machinegun,9247,Menace,9735,ncl,9736,Zilkenberg,8622,Tsogoo,9245,2292,0
2300208,6490,2x0,-1,-1,ArT,10208,J0KER,10206,ReDWateR,10244,HEHE,10257, alle,,GooMiho,10243,DemicRat ,10239, pei,, Manta,, minixeta,,,0
2300186,6502,2x1,-1,-1,ayaya,10186,DG,8066,bottle,10168,333ed2k,10169,Artill,10167,Karsa,8599,LOVEYY,8957,Attacker,8552,ed101,8606,forget,2292,10186,0
2300185,4863,2x1,-1,-1,DD,7026,captainMo,5187,Summer,7028,qz,7025,somebody,8605,Machinegun,9247,Menace,9735,ncl,9736,Zilkenberg,8622,Tsogoo,9245,8605,0
2300195,4894,2x1,-1,-1,xelos,5373,t3h f4rm3r,547,KAB0M,5455,khobra,5368,maektig,2858,crisby,1064,keev,5799,kzy,3517,stfN,8800,tiziaN,5796,5368,0
2300191,6498,2x0,-1,-1,dud1,7755,phz,10091,morelz,8324,PACIO,10090,MOLSI,9568,def,9350,AiyvaN,9349,smike,8526,crush,9348,Pancher,8409,,0
2300193,6575,2x1,-1,-1,ayken,8416,xall,2326,r0bs3n,7232,am0,8417,nail,9874,Hyper,7368,GruBy,8570,repo,8320,rallen,5388,Furlan,8327,,0
2300197,6548,2x0,4,-1,device,7592,dupreeh,7398,karrigan,429,cajunb,2469,Xyp9x,4954,kRYSTAL,7218,tahsiN,2148,tabseN,5794,Davidp,8138,fel1x,7323,7592,1
2300190,6469,2x0,-1,-1,def,9350,AiyvaN,9349,smike,8526,crush,9348,Pancher,8409,NEEX,8543,stark,8538,kamil,9477,EXUS,8549,SOON,8331,,0
2300194,6624,2x0,-1,-1,berg,7442,zende,5045,cype,7445,BENDJI,8396,dumz,7958,Twista,1964,sAw,7821,ZOREE,8576,xseveN,7248,SAGGERTON,7529,7445,0
2300189,6498,2x1,-1,-1,dud1,7755,phz,10091,morelz,8324,PACIO,10090,MOLSI,9568,Niko,10112,G1DO,8269,v1N,7952,CRUC1AL,7996, Steviewonder,,,0
2300196,5422,2x0,13,-1,k0nfig,9078,MSL,7156,TENZKI,5287,RUBINO,1485,Kjaerbye,8394,aNdz,7722,moen,7397,Skurk,5042,KORN,1023,flusha,3055,3055,1
2300192,6375,2x0,-1,-1,Hyper,7368,GruBy,8570,repo,8320,rallen,5388,Furlan,8327,SIXER,147,natsu,5160,fxy0,7708,haqx,8423,fisheR,8424,,0
2300187,6602,1x0,-1,-1, alive,, Klocky,, LaKia,, Robert,, yenok,, 27,, 1,, 123,, 0,, 03,,,0
2300173,5395,2x1,-1,-1,kRYSTAL,7218,tahsiN,2148,tabseN,5794,Davidp,8138,mikeS,7673,DESPE,7980,ONLY,7137,TuGuX,7321,XANTARES,7938,ngiN,9857,5794,0
2300188,4606,2x1,-1,-1,aNdz,7722,moen,7397,REASTEN,1022,KORN,1023,PAINT,7712,xelos,5373,t3h f4rm3r,547,robiin,7700,khobra,5368,maektig,2858,,0
2300163,6615,2x0,16,20,ShahZaM,7810,daps,8521,NAF,8520,RUSH,7805,stanislaw,8507,oskarish,8321,MICHU,7356,mouz,8323,innocent,3669,SZPERO,973,7810,2
2300184,4559,2x0,-1,-1,SIXER,147,MAJ3R,150,fxy0,7708,haqx,8423,fisheR,8424,rEcki,114,CHEF-KOCH,822, cover,, Nico,, dan1el,,,0
2300179,4559,2x1,-1,-1,SIXER,147,MAJ3R,150,fxy0,7708,haqx,8423,fisheR,8424,Dimaoneshot,8125,DavCost,8124,tonyblack,1950,S0tF1k,9081,arch,8410,,0
2300171,5991,2x0,2,13,NBK-,7168,kennyS,7167,Happy,7429,kioShiMa,4959,apEX,7322,k0nfig,9078,MSL,7156,TENZKI,5287,RUBINO,1485,Kjaerbye,8394,7322,2
2300172,6226,2x0,-1,19,spyleadeR,3183,bubble,2799,nkl,5327,v1c7oR,7834,pNshr,1278,aNdz,7722,moen,7397,REASTEN,1022,KORN,1023,PAINT,7712,2799,1
2300140,6490,2x0,-1,-1,ArT,10208,J0KER,10206,Epoche,10247,ReDWateR,10244,HEHE,10257, 27,, 1,, 123,, 0,, 03,,,0
2300162,6622,2x1,-1,-1,draken,9255,REZ,9278,mOkEn,10564,rezex,9030,S1ck,10331,ANGE1,339,oskar,798,kUcheR,302,STYKO,6904,Zero,8413,9255,0
2300161,6045,2x0,-1,-1,matHEND,8372,bodyy,8374,Fuks,7462,to1nou,7982,DEVIL,8569,ibs,8534,wallax,9653,Freelance,8491,knukk,9046,bobbY,9655,7982,0
2300148,5991,1x0,2,-1,NBK-,7168,kennyS,7167,Happy,7429,kioShiMa,4959,apEX,7322,zende,5045,robiin,7700,twist,7443,dumz,7958,BENDJI,8396,,1
2300147,5422,1x0,13,-1,k0nfig,9078,MSL,7156,TENZKI,5287,RUBINO,1485,Kjaerbye,8394,aNdz,7722,moen,7397,REASTEN,1022,KORN,1023,PAINT,7712,,1
2300145,6471,2x0,-1,-1,Dimaoneshot,8125,DavCost,8124,tonyblack,1950,S0tF1k,9081,arch,8410,fredi,6447,queztone,7749,frozen,9960,DEV7L,9358,ecko,7747,,0
2300143,6471,2x0,-1,-1,Dimaoneshot,8125,DavCost,8124,tonyblack,1950,S0tF1k,9081,arch,8410,NEEX,8543,stark,8538,Luz,5385,EXUS,8549,SOON,8331,8124,0
2300141,6445,2x0,-1,-1,arvin,7074,Rbtx,9907,EJHAY,9908, DubsteP,,Gi,, V4D1M,, CC,, fed9,, MityaiSbacK,, nova4u,,,0
2300139,6608,2x1,-1,-1,GooMiho,10243,DemicRat ,10239, pei,, Manta,, minixeta,, alive,, Klocky,, LaKia,, Robert,, yenok,,,0
2300137,6471,2x1,-1,-1,Dimaoneshot,8125,DavCost,8124,tonyblack,1950,S0tF1k,9081,arch,8410,def,9350,AiyvaN,9349,smike,8526,crush,9348,Pancher,8409,1950,0
2300136,6614,2x1,-1,-1,repo,8320,stark,8538,Luz,5385,EXUS,8549,SOON,8331,queztone,7749,KETUBOR,8274,frozen,9960,DEV7L,9358,ecko,7747,8538,0
2300134,6344,2x0,-1,-1,stonde,7238,suNny,5479,juho,7775,jOELZ,5480,xartE,7537,Pizituh,4005,MUTiRiS,630,roman,2241,zpr,9002,JUST,8998,5480,0
2300133,4863,2x0,-1,-1,DD,7026,captainMo,5187,Summer,7028,qz,7025,somebody,8605,Colona,9577,impalement,9160,shoushi,9161,akioni,8632, YukiStyle,,,0
